1	AT1G09530	no_paralog	POC1	39.03	 AT-LC:1.00	10/35	 RSF1 RGA2 RGL1 RGA1 PHYB RGL2 PIL6 PHYD RGL3 TOC1	regulation of transcription, DNA-templated;signal transduction;circadian rhythm;gravitropism;response to red or far red light;de-etiolation;gibberellic acid mediated signaling pathway;red or far-red light signaling pathway;positive regulation of anthocyanin metabolic process	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;identical protein binding
83	AT2G36890	no_paralog	RAX2	11.34	 AT-CC:0.64 AT-LC:0.36	3/35	 RSF1 FUS1 PIL1	regulation of transcription, DNA-templated;response to abscisic acid;response to gibberellin;response to salicylic acid;response to jasmonic acid;blue light signaling pathway	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding
84	AT1G51950	AT3G16500	IAA18	11.18	 AT-CC:0.76 AT-HT:0.24	3/35	 HB4 MSG2 IAA29	jasmonic acid metabolic process;response to auxin;response to brassinosteroid;response to jasmonic acid;lateral root development	nucleus	sequence-specific DNA binding transcription factor activity;protein binding
85	AT1G19350	AT1G75080	BZR2	11.09	 AT-CC:1.00	3/35	 RSF1 HB4 IAA29	regulation of transcription, DNA-templated;brassinosteroid mediated signaling pathway	nucleus;cytosol	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding
86	AT1G68360	no_paralog	na	11.05	 AT-CC:1.00	3/35	 RSF1 WEI8 PIL1	regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity
87	AT4G37790	AT2G22800	HAT22	10.98	 AT-CC:0.72 AT-HT:0.28	3/35	 HB4 HB-2 IAA29	regulation of transcription, DNA-templated;protein acetylation;response to cytokinin	nucleus	sequence-specific DNA binding transcription factor activity
88	AT4G36110	AT5G66260	SAUR9	10.92	 AT-CX:1.00	3/35	 PIN3 MSG2 IAA29	response to auxin	na	na
89	AT5G44260	AT1G03790	TZF5	10.92	 AT-CC:0.83 AT-CX:0.17	3/35	 RSF1 RGA2 PIL1	regulation of transcription, DNA-templated	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity
90	AT5G57520	no_paralog	ZFP2	10.92	 AT-CC:0.72 AT-CX:0.28	3/35	 HB4 MSG2 IAA29	regulation of transcription, DNA-templated	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding
91	AT1G28420	no_paralog	RLT1	10.67	 AT-CC:0.82 AT-CX:0.18	3/35	 HB4 IAA29 TOC1	regulation of transcription, DNA-templated;gravitropism;vegetative to reproductive phase transition of meristem	nucleus	sequence-specific DNA binding transcription factor activity;protein binding
92	AT4G08920	no_paralog	OOP2	10.60	 AT-GN:0.63 AT-LC:0.37	4/35	 PHYB FUS1 PHYD PHYE	circadian rhythm;response to water deprivation;detection of light stimulus;response to blue light;photomorphogenesis;blue light signaling pathway;regulation of meristem growth;stomatal movement;regulation of proton transport;singlet oxygen-mediated programmed cell death;circadian regulation of calcium ion oscillation;anthocyanin-containing compound metabolic process;protein autophosphorylation;regulation of unidimensional cell growth;oxidation-reduction process	nucleus;cytoplasm	protein kinase activity;protein binding;ATP binding;blue light photoreceptor activity;identical protein binding;protein homodimerization activity
93	AT5G28640	no_paralog	GIF1	10.57	 AT-CC:1.00	3/35	 RSF1 WEI8 PIL1	cell proliferation;adaxial/abaxial pattern specification;leaf morphogenesis;leaf development;ovule development	nucleus	transcription coactivator activity;protein binding
94	AT4G17460	no_paralog	JAB	10.52	 AT-CC:0.84 HS-LC:0.16	2/35	 HB4 IAA29	developmental process involved in reproduction;regulation of transcription, DNA-templated;floral meristem determinacy;gynoecium development;meristem development;fruit septum development	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;protein self-association
95	AT2G16720	AT4G34990 AT4G38620	MYB7	10.50	 AT-CC:1.00	3/35	 HB4 PIL6 IAA29	regulation of transcription, DNA-templated;response to salt stress;response to abscisic acid;response to salicylic acid;response to jasmonic acid;ethylene-activated signaling pathway	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
96	AT4G00730	AT3G61150	ANL2	10.19	 AT-CC:0.66 AT-CX:0.18 HS-LC:0.16	2/35	 HB4 IAA29	protein acetylation;cuticle development;anthocyanin accumulation in tissues in response to UV light;root development;root hair cell differentiation	nucleus	sequence-specific DNA binding transcription factor activity
97	AT5G57660	no_paralog	COL5	10.10	 AT-CX:0.63 AT-CC:0.37	3/35	 RSF1 SRL2 PIL6	regulation of transcription, DNA-templated;cellular response to water deprivation	nucleus	sequence-specific DNA binding transcription factor activity;zinc ion binding
98	AT5G65590	AT4G38000	SCAP1	9.99	 AT-CC:1.00	3/35	 RSF1 PIL1 IAA29	regulation of transcription, DNA-templated;guard cell differentiation;stomatal movement;positive regulation of transcription, DNA-templated;regulation of cell wall pectin metabolic process	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;sequence-specific DNA binding
99	AT2G01830	no_paralog	WOL1	9.94	 AT-PG:0.55 AT-DC:0.45	2/35	 PHYD TOC1	phosphorelay signal transduction system;protein phosphorylation;osmosensory signaling pathway;sulfate transport;response to water deprivation;cytokinin-activated signaling pathway;response to sucrose;response to glucose;response to fructose;regulation of seed germination;embryonic root morphogenesis;cellular response to phosphate starvation;regulation of anthocyanin metabolic process;carbohydrate homeostasis;defense response to bacterium;regulation of meristem development;regulation of shoot system development;cellular response to sucrose stimulus	endoplasmic reticulum;plasma membrane	protein histidine kinase activity;phosphoprotein phosphatase activity;osmosensor activity;protein binding;cytokinin receptor activity;transmembrane histidine kinase cytokinin receptor activity;enzyme binding;protein kinase binding;cytokine binding;protein histidine kinase binding
100	AT5G52900	no_paralog	MAKR6	9.93	 AT-CX:1.00	3/35	 PIN3 MSG2 IAA29	na	nucleus	na
101	AT5G20570	AT3G42830	ROC1	9.83	 SC-LC:0.59 HS-LC:0.41	3/35	 XTH17 FUS1 XTR7	ubiquitin-dependent protein catabolic process;response to auxin;photorespiration;protein ubiquitination;protein sumoylation;DNA endoreduplication;regulation of circadian rhythm;proteasome-mediated ubiquitin-dependent protein catabolic process;proteasome assembly;regulation of unidimensional cell growth;response to misfolded protein;proteasome core complex assembly	nucleus;SCF ubiquitin ligase complex;Cul3-RING ubiquitin ligase complex	protein binding
102	AT5G48250	AT3G07650	BBX8	9.80	 AT-CC:0.74 AT-CX:0.26	3/35	 RSF1 PIL1 TOC1	circadian rhythm	nucleus;plasma membrane	sequence-specific DNA binding transcription factor activity;protein binding;zinc ion binding
103	AT1G24190	AT1G70060	SNL3	9.73	 HS-LC:0.76 DM-CX:0.24	3/35	 HB4 UMB1 HB-2	regulation of transcription, DNA-templated;response to abscisic acid;negative regulation of transcription, DNA-templated	nucleus	na
104	AT1G27360	no_paralog	SPL11	9.71	 AT-CC:1.00	3/35	 RSF1 HB4 IAA29	regulation of transcription, DNA-templated;regulation of timing of transition from vegetative to reproductive phase	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
105	AT3G56380	AT2G40670	RR17	9.62	 AT-PG:0.58 AT-CC:0.42	4/35	 CKX5 PHYB PHYD PHYE	regulation of transcription, DNA-templated;cytokinin-activated signaling pathway	nucleus	phosphorelay response regulator activity
106	AT5G53980	no_paralog	HB52	9.54	 AT-CC:1.00	3/35	 RSF1 PIL1 PIL6	regulation of transcription, DNA-templated;response to blue light;response to absence of light	nucleus	sequence-specific DNA binding transcription factor activity
107	AT3G10470	AT5G04390	na	9.41	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;pollen development;plant-type cell wall modification;pollen tube growth	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding
108	AT5G27580	no_paralog	AGL89	9.41	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity
109	AT5G26950	no_paralog	AGL93	9.41	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity
110	AT5G27070	no_paralog	AGL53	9.41	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated	nucleus;plasma membrane	sequence-specific DNA binding transcription factor activity
111	AT1G24625	no_paralog	ZFP7	9.36	 AT-CC:0.84 AT-CX:0.16	2/35	 HB4 IAA29	regulation of transcription, DNA-templated	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding;protein heterodimerization activity
112	AT1G04250	AT5G43700	IAA17	9.25	 AT-HT:1.00	2/35	 MSG2 IAA29	response to auxin;auxin-activated signaling pathway	nucleus	sequence-specific DNA binding transcription factor activity;protein binding;identical protein binding
113	AT5G04390	AT3G10470	na	9.19	 AT-CC:1.00	2/35	 HB4 IAA29	na	nucleus	nucleic acid binding;zinc ion binding
114	AT2G21320	AT4G38960	BBX18	9.04	 AT-CC:0.80 AT-CX:0.20	3/35	 HB4 PIL6 IAA29	regulation of transcription, DNA-templated;myo-inositol hexakisphosphate biosynthetic process	nucleus	sequence-specific DNA binding transcription factor activity;zinc ion binding
115	AT1G67030	no_paralog	ZFP6	9.02	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;iron ion transport;cytokinin-activated signaling pathway;gibberellic acid mediated signaling pathway;trichome differentiation;cellular response to iron ion starvation;response to nitrate;nitrate transport	nucleus;cytosolic ribosome	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding
116	AT2G01200	AT1G15050	MEE10	9.02	 AT-CC:1.00	2/35	 HB4 IAA29	pollen development;response to auxin;embryo development ending in seed dormancy	nucleus	sequence-specific DNA binding transcription factor activity
117	AT5G23260	no_paralog	TT16	9.02	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of cell shape;vernalization response;anthocyanin accumulation in tissues in response to UV light;seed development;carpel development;ovule development;regulation of double fertilization forming a zygote and endosperm;regulation of proanthocyanidin biosynthetic process	nucleus	sequence-specific DNA binding transcription factor activity;protein binding
118	AT4G36400	no_paralog	D2HGDH	9.01	 AT-DC:0.50 AT-PG:0.50	1/35	 CKX5	na	mitochondrion	electron carrier activity;(R)-2-hydroxyglutarate dehydrogenase activity
119	AT1G25280	no_paralog	TLP10	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated;ER to Golgi vesicle-mediated transport;response to fungus;regulation of anion channel activity;amino acid import	nucleus;cytosol;plasma membrane;plastid	sequence-specific DNA binding transcription factor activity;phosphoric diester hydrolase activity
120	AT5G18680	AT3G06380	TLP11	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity;phosphoric diester hydrolase activity
121	AT2G47900	no_paralog	TLP3	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated;response to fungus;response to salt stress;response to hydrogen peroxide;post-translational protein modification;positive regulation of transcription, DNA-templated;cellular response to osmotic stress	nucleus;cytosol;plasma membrane;plastid	sequence-specific DNA binding transcription factor activity;phosphoric diester hydrolase activity
122	AT5G05520	AT3G11070	na	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	protein glycosylation;ER to Golgi vesicle-mediated transport;photomorphogenesis;embryo development ending in seed dormancy;seed germination;regulation of flower development;meristem structural organization;seed dormancy process;sugar mediated signaling pathway;vegetative to reproductive phase transition of meristem;protein ubiquitination;lipid storage;amino acid import;response to freezing;protein maturation	nucleus;mitochondrion;plastid	na
123	AT1G53320	no_paralog	TLP7	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated;pollen development;response to fungus	nucleus;cytosol;plasma membrane;plastid	sequence-specific DNA binding transcription factor activity;phosphoric diester hydrolase activity
124	AT1G61940	no_paralog	TLP4	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity
125	AT1G43640	no_paralog	TLP5	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated;response to fungus	nucleus	sequence-specific DNA binding transcription factor activity;phosphoric diester hydrolase activity
126	AT3G11070	AT5G05520	na	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	na	nucleus;mitochondrion;integral component of mitochondrial outer membrane	na
127	AT1G47270	no_paralog	TLP6	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated;pollen development	nucleus	sequence-specific DNA binding transcription factor activity;phosphoric diester hydrolase activity
128	AT2G18280	no_paralog	TLP2	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated;response to fungus	nucleus;cytosol;plasma membrane;plastid	sequence-specific DNA binding transcription factor activity;phosphoric diester hydrolase activity
129	AT1G76900	no_paralog	TLP1	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated;post-translational protein modification;positive regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity;phosphoric diester hydrolase activity
130	AT3G06380	AT5G18680	TLP9	9.00	 HS-HT:1.00	2/35	 HB4 HB-2	regulation of transcription, DNA-templated;response to fungus	nucleus	sequence-specific DNA binding transcription factor activity;protein binding;phosphoric diester hydrolase activity
131	AT4G36360	no_paralog	BGAL3	8.95	 AT-GN:0.74 AT-CX:0.26	4/35	 PIN3 PHYB PHYD PHYE	polyamine catabolic process;plant-type cell wall organization;phenylpropanoid metabolic process;plant-type cell wall biogenesis;regulation of meristem growth;cellular modified amino acid biosynthetic process	extracellular region	beta-galactosidase activity
132	AT5G56200	no_paralog	na	8.86	 AT-CC:1.00	2/35	 HB4 IAA29	na	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding
133	AT5G06650	no_paralog	GIS2	8.86	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated;response to cytokinin;response to gibberellin;trichome differentiation	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding
134	AT1G02030	AT3G60580	na	8.86	 AT-CC:1.00	2/35	 HB4 IAA29	regulation of transcription, DNA-templated	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;zinc ion binding
135	AT3G20830	AT1G51170	UCNL	8.81	 AT-CX:0.73 AT-PG:0.27	3/35	 PIN3 MSG2 DWF2	response to auxin;response to brassinosteroid	nucleus	kinase activity
136	AT1G22380	no_paralog	UGT85A3	8.81	 AT-CC:1.00	2/35	 PAR1 PAR2	proline transport	na	glucuronosyltransferase activity;transferase activity, transferring glycosyl groups
